item	corpus	variety	time	file	category	genre	relativizer	which	that	zero	preceding_rel	dist_to_preceding_rel	nested	RC_function	ant_length	ant_given	ant_definite	ant_frequency	ant_head_to_RC	RC_length	levyJaeger	TTR	mean_word_length	mean_sentence_length	stranding	split_infinitive	as_if_though	passives	passive_active_ratio	shall_will	nouniness	noun_verb_ratio	personal_pron	subord_conj	animacy	ant_head	adjacency	ant_number	ant_POS	plain_text
2995	Brown	AmE	1961	brown_J52	J	learned	ZERO	no	no	ZERO	ZERO	238	no	Obj	2	yes	def	4.451038576	0	6	<AT>the <NN1>suffering <PPIS2>we	0.308110781	4.27992087	23.51162791	0	4.945598417	0	123.6399604	0.255102041	0.5	1641.938675	0.976470588	816.0237389	553.9070228	inanimate	<NN1>suffering	adjacent	singular	noun	the suffering we thought had occurred back there
2994	Brown	AmE	1961	brown_J52	J	learned	ZERO	no	no	ZERO	THAT	401	no	Obj	2	yes	def	3.956478734	0	2	<AT>the <NN1>badness <PPIS2>we	0.308110781	4.27992087	23.51162791	0	4.945598417	0	123.6399604	0.255102041	0.5	1641.938675	0.976470588	816.0237389	553.9070228	inanimate	<NN1>badness	adjacent	singular	noun	the badness we meant
2996	Brown	AmE	1961	brown_J52	J	learned	ZERO	no	no	ZERO	ZERO	506	no	Obj	3	yes	def	2.96735905	0	3	<DA>same <NN1>point <PPIS2>we	0.308110781	4.27992087	23.51162791	0	4.945598417	0	123.6399604	0.255102041	0.5	1641.938675	0.976470588	816.0237389	553.9070228	inanimate	<NN1>point	adjacent	singular	noun	the same point we were making
2992	Brown	AmE	1961	brown_J52	J	learned	ZERO	no	no	ZERO	THAT	112	no	Obj	2	no	def	0.494559842	0	3	<AT>the <NN1>course <AT>the	0.308110781	4.27992087	23.51162791	0	4.945598417	0	123.6399604	0.255102041	0.5	1641.938675	0.976470588	816.0237389	553.9070228	inanimate	<NN1>course	adjacent	singular	noun	the course the positivists took
3125	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	WHICH	66	no	Obj	2	yes	def	10.20904229	0	6	<AT>the <NN1>doctrine <PPIS2>we	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN1>doctrine	adjacent	singular	noun	the doctrine which we mean by that slogan
3128	FLOB	BrE	1991	FLOB_J52	J	learned	THAT	no	THAT	no	WHICH	70	no	Obj	2	yes	indef	10.20904229	0	7	<AT1>a <NN1>doctrine <PN1>nobody	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN1>doctrine	adjacent	singular	noun	a doctrine that nobody either does or need hold
3116	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	WHICH	13	no	Obj	2	yes	indef	3.403014098	0	5	<JJ>true <NN2>beliefs <XX>not	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN2>beliefs	adjacent	plural	noun	true beliefs which not all others share
3124	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	WHICH	64	no	Obj	7	no	def	0.972289742	3	3	<DD1>that <NN1>doctrine <PPHS1>he	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN1>version	adjacent	singular	noun	the particularly extreme version of that doctrine which he expounds
3117	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	WHICH	74	no	Obj	1	yes	indef	0.972289742	0	5	<$W> <NN2>truths <PN1>one	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN2>truths	adjacent	plural	noun	truths which one does not believe
3129	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	THAT	23	no	Obj	2	no	def	0.486144871	0	5	<AT>the <NN1>accusation <NP1>Plato	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN1>accusation	adjacent	singular	noun	the accusation which Plato s arguments invite
3115	FLOB	BrE	1991	FLOB_J52	J	learned	WHICH	WHICH	no	no	none	NA	no	Obj	1	no	indef	0.486144871	0	5	<$W> <NN2>mistakes <NN2>others	0.28342246	4.459406903	26.37179487	0	4.861448712	0	92.36752552	0.339285714	0	1837.627613	1.128358209	456.9761789	544.4822557	inanimate	<NN2>mistakes	adjacent	plural	noun	mistakes which others manage to avoid
2661	Brown	AmE	1961	brown_J18	J	learned	WHICH	WHICH	no	no	WHICH	109	no	Obj	2	yes	def	2.979145978	0	3	<AT>the <NN1>proof <PPIS2>we	0.223435948	4.765640516	19.74509804	0.00456621	0	0	44.68718967	0.15	1.166666667	1767.626614	1.348484848	302.8798411	481.6285998	inanimate	<NN1>proof	adjacent	singular	noun	the proof which we gave
2654	Brown	AmE	1961	brown_J18	J	learned	WHICH	WHICH	no	no	WHICH	297	no	Obj	2	no	def	2.482621648	0	3	<AT>The <NN1>theorem <PPIS2>we	0.223435948	4.765640516	19.74509804	0.00456621	0	0	44.68718967	0.15	1.166666667	1767.626614	1.348484848	302.8798411	481.6285998	inanimate	<NN1>theorem	adjacent	singular	noun	The theorem which we prove
3081	FLOB	BrE	1991	FLOB_J49	J	learned	WHICH	WHICH	no	no	WHICH	33	no	Obj	2	yes	def	6.753497347	0	4	<AT>the <NN1>case <AT>the	0.304872166	4.850458273	26.92207792	0.004716981	0	4.823926676	192.9570671	1.025641026	0	2296.189098	1.647058824	212.2527738	477.568741	inanimate	<NN1>case	adjacent	singular	noun	the case which the proposition supposes
3072	FLOB	BrE	1991	FLOB_J49	J	learned	WHICH	WHICH	no	no	none	NA	no	Obj	2	no	def	1.447178003	0	8	<AT>The <NN1>problem <AT>the	0.304872166	4.850458273	26.92207792	0.004716981	0	4.823926676	192.9570671	1.025641026	0	2296.189098	1.647058824	212.2527738	477.568741	inanimate	<NN1>problem	adjacent	singular	noun	The problem which the case raises in the present context
3084	FLOB	BrE	1991	FLOB_J49	J	learned	THAT	no	THAT	no	WHICH	216	no	Obj	1	no	indef	0.482392668	0	6	<$T> <DB>all <PPHS1>he	0.304872166	4.850458273	26.92207792	0.004716981	0	4.823926676	192.9570671	1.025641026	0	2296.189098	1.647058824	212.2527738	477.568741	inanimate	<DB>all	adjacent	other	other	all that he paid the creditor for
3098	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	THAT	372	no	Obj	5	no	def	2.403846154	3	6	<JJ>private <NN2>interpretations <NP1>Wittgenstein	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<NN1>sort	adjacent	singular	noun	The sort of private interpretations which Wittgenstein was trying to exclude
3099	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	WHICH	27	no	Obj	4	no	def	0.961538462	2	3	<IO>of <NN2>affairs <NN1>epiphenomenalism	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<NN1>state	adjacent	singular	noun	the state of affairs which epiphenomenalism postulates
3096	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	WHICH	119	no	Obj	1	no	indef	0.961538462	0	9	<$W> <PN1>something <AT>the	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<PN1>something	adjacent	singular	other	something which the defender of the scienceefficacy argument himself accepts
3102	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	WHICH	109	no	Obj	1	yes	indef	0.961538462	0	7	<$W> <PN1>something <JJ>orthodox	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<PN1>something	adjacent	singular	other	something which orthodox epiphenomenalists are unlikely to dispute
3094	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	WHICH	5	yes	Obj	10	no	indef	0.480769231	0	13	<%W> <CC>and <§YCOM>,	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<NN2>regularities	adjacent	plural	noun	certain complex regularities which call for explanation  and which  at present  we explain  at least partly  in psychological terms
3110	FLOB	BrE	1991	FLOB_J51	J	learned	ZERO	no	no	ZERO	WHICH	75	no	Obj	1	no	indef	0.480769231	0	4	<$Z> <DB>All <PPHS1>he	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<DB>All	adjacent	other	other	All he needs to do
3104	FLOB	BrE	1991	FLOB_J51	J	learned	WHICH	WHICH	no	no	WHICH	20	yes	Obj	3	yes	def	0	0	5	<JJ>mental <NN2>items <DD2>these	0.321634615	4.878846154	30.58823529	0	0	0	72.11538462	0.576923077	0.5	1951.923077	1.481751825	399.0384615	471.1538462	inanimate	<NN2>items	adjacent	other	other	the mental items which these states causally generate
2736	LOB	BrE	1961	LOB_J20	J	learned	ZERO	no	no	ZERO	THAT	71	no	Obj	2	yes	def	2.396931927	0	3	<AT>the <NN1>problem <PPIS2>we	0.257430489	4.6936721	20.65346535	0.04887218	0	0	119.8465964	0.657894737	0.7	1438.159156	1.176470588	349.9520614	460.21093	inanimate	<NN1>problem	adjacent	singular	noun	the problem we shall consider
2738	LOB	BrE	1961	LOB_J20	J	learned	ZERO	no	no	ZERO	THAT	21	no	Obj	3	no	def	1.917545542	0	2	<NN1>boundary <NN2>conditions <PPIS2>we	0.257430489	4.6936721	20.65346535	0.04887218	0	0	119.8465964	0.657894737	0.7	1438.159156	1.176470588	349.9520614	460.21093	inanimate	<NN2>conditions	adjacent	plural	noun	the boundary conditions we impose
2276	Brown	AmE	1961	brown_G70	G	generalprose	THAT	no	THAT	no	THAT	41	no	Obj	1	yes	indef	1.487357462	0	13	<$T> <PN1>something <RR>neither	0.418939018	4.460089241	24.59756098	0.014354067	4.957858205	0	94.1993059	0.306451613	0.25	1998.016857	1.409090909	684.1844323	441.2493803	inanimate	<PN1>something	adjacent	singular	other	something that neither an individual nor his society has a right to take away
2274	Brown	AmE	1961	brown_G70	G	generalprose	THAT	no	THAT	no	THAT	41	no	Obj	2	no	indef	0.991571641	0	16	<AT1>a <NN1>law <DAT>most	0.418939018	4.460089241	24.59756098	0.014354067	4.957858205	0	94.1993059	0.306451613	0.25	1998.016857	1.409090909	684.1844323	441.2493803	inanimate	<NN1>law	adjacent	singular	noun	a law that most of those who consider themselves humane and liberal seem to regard as obviously barbarous
2270	Brown	AmE	1961	brown_G70	G	generalprose	THAT	no	THAT	no	ZERO	40	no	Obj	8	no	indef	0.495785821	5	31	<CC>or <NN1>ego <PPIS1>I	0.418939018	4.460089241	24.59756098	0.014354067	4.957858205	0	94.1993059	0.306451613	0.25	1998.016857	1.409090909	684.1844323	441.2493803	inanimate	<NN1>continuity	adjacent	singular	noun	an uninterrupted continuity of the persona or ego that I see only as absurd the tendency of some psychologists from Heraclitus to Pirandello and Proust to regard consciousness as no more than a flux amid which nothing remains unchanged
2269	Brown	AmE	1961	brown_G70	G	generalprose	ZERO	no	no	ZERO	WHICH	164	no	Obj	2	no	def	0.495785821	0	3	<AT>the <NN1>caterpillar <PPH1>it	0.418939018	4.460089241	24.59756098	0.014354067	4.957858205	0	94.1993059	0.306451613	0.25	1998.016857	1.409090909	684.1844323	441.2493803	inanimate	<NN1>caterpillar	adjacent	singular	noun	the caterpillar it once was
2272	Brown	AmE	1961	brown_G70	G	generalprose	ZERO	no	no	ZERO	THAT	874	no	Obj	1	no	indef	0.495785821	0	4	<$Z> <DB>All <PPY>you	0.418939018	4.460089241	24.59756098	0.014354067	4.957858205	0	94.1993059	0.306451613	0.25	1998.016857	1.409090909	684.1844323	441.2493803	inanimate	<DB>All	adjacent	other	other	All you have to do
2787	FLOB	BrE	1991	FLOB_J22	J	learned	ZERO	no	no	ZERO	WHICH	17	no	Obj	2	no	def	1.436093825	0	2	<AT>the <NN2>roles <PPHS2>they	0.377213978	5.277644806	27.12987013	0	4.786979416	0	124.4614648	0.388059701	0	3159.406415	3.203883495	100.5265677	440.4021063	inanimate	<NN2>roles	adjacent	plural	noun	the roles they occupy
2786	FLOB	BrE	1991	FLOB_J22	J	learned	WHICH	WHICH	no	no	WHICH	40	no	Obj	3	no	def	0.957395883	0	4	<JJ>theoretical <NN1>model <PPHS2>they	0.377213978	5.277644806	27.12987013	0	4.786979416	0	124.4614648	0.388059701	0	3159.406415	3.203883495	100.5265677	440.4021063	inanimate	<NN1>model	adjacent	singular	noun	the theoretical model which they are investigating
3150	FLOB	BrE	1991	FLOB_J54	J	learned	ZERO	no	no	ZERO	WHICH	234	no	Obj	3	no	def	0.459770115	0	19	<NN1>background <NN2>assumptions <PPIS2>we	0.27954023	4.310804598	21.32352941	0	0	0	73.56321839	0.242424242	0	1880.45977	1.231927711	491.954023	436.7816092	inanimate	<NN2>assumptions	adjacent	plural	noun	the background assumptions we relied upon in chapter 2 4 to justify the reasonableness of accepting the first while rejecting the second
3151	FLOB	BrE	1991	FLOB_J54	J	learned	ZERO	no	no	ZERO	ZERO	347	no	Obj	2	no	def	0.459770115	0	12	<AT>the <NN2>contexts <PPIS2>we	0.27954023	4.310804598	21.32352941	0	0	0	73.56321839	0.242424242	0	1880.45977	1.231927711	491.954023	436.7816092	inanimate	<NN2>contexts	adjacent	plural	noun	the contexts we envisage for  2 434  and  2 435
2747	Brown	AmE	1961	brown_J28	J	learned	WHICH	WHICH	no	no	ZERO	12	yes	Obj	2	no	def	14.67710372	0	18	<AT>the <NN2>controls <PPHS1>she	0.34295499	5.262720157	25.55	0	4.892367906	0	195.6947162	0.487804878	NA	2446.183953	1.644736842	445.2054795	435.4207436	inanimate	<NN2>controls	adjacent	plural	noun	the controls which she felt so compulsively necessary to maintain even when it might seem appropriate to relax these controls
2744	Brown	AmE	1961	brown_J28	J	learned	WHICH	WHICH	no	no	WHICH	201	no	Obj	5	yes	indef	8.806262231	0	8	<JJ>reflex <NN1>reaction <DD>some	0.34295499	5.262720157	25.55	0	4.892367906	0	195.6947162	0.487804878	NA	2446.183953	1.644736842	445.2054795	435.4207436	inanimate	<NN1>reaction	adjacent	singular	noun	a perfectly normal reflex reaction which some people showed while others did not
2745	Brown	AmE	1961	brown_J28	J	learned	WHICH	WHICH	no	no	WHICH	362	no	Obj	1	yes	def	5.381604697	0	3	<$W> <DD2>those <PPHS2>they	0.34295499	5.262720157	25.55	0	4.892367906	0	195.6947162	0.487804878	NA	2446.183953	1.644736842	445.2054795	435.4207436	inanimate	<DD2>those	adjacent	plural	other	those which they gave
2742	Brown	AmE	1961	brown_J28	J	learned	WHICH	WHICH	no	no	WHICH	103	no	Obj	3	no	def	1.956947162	1	9	<NN1>factor <ZZ1>I <AT>the	0.34295499	5.262720157	25.55	0	4.892367906	0	195.6947162	0.487804878	NA	2446.183953	1.644736842	445.2054795	435.4207436	inanimate	<NN1>factor	adjacent	singular	noun	the factor I which the investigators refer to as the Inferiority factor
2748	Brown	AmE	1961	brown_J28	J	learned	ZERO	no	no	ZERO	WHICH	127	yes	Obj	2	no	def	0.489236791	0	31	<AT>the <NN1>effect <PPHS2>they	0.34295499	5.262720157	25.55	0	4.892367906	0	195.6947162	0.487804878	NA	2446.183953	1.644736842	445.2054795	435.4207436	inanimate	<NN1>effect	adjacent	singular	noun	the effect they seemed to have of temporarily removing from her  the controls which she felt so compulsively necessary to maintain even when it might seem appropriate to relax these controls
784	Brown	AmE	1961	brown_D04	D	generalprose	THAT	no	THAT	no	THAT	173	no	Obj	2	no	indef	1.958863859	0	5	<AT1>a <NN1>punishment <PPHS1>he	0.338393732	4.509304603	26.51948052	0.003448276	0	0	122.4289912	0.609756098	0	2713.026445	2.207171315	465.2301665	411.3614104	inanimate	<NN1>punishment	adjacent	singular	noun	a punishment that he knows he deserves
3050	Frown	AmE	1991	Frown_J18	J	learned	ZERO	no	no	ZERO	THAT	227	no	Obj	1	yes	indef	3.248259861	0	2	<$Z> <ZZ1>S <PPIS2>we	0.263573086	4.058932715	16.32575758	0.005291005	0	0	97.44779582	0.355932203	0.666666667	1512.761021	1.22556391	292.3433875	408.3526682	inanimate	<ZZ1>S	adjacent	singular	other	S we have
3046	Frown	AmE	1991	Frown_J18	J	learned	ZERO	no	no	ZERO	THAT	302	no	Obj	2	yes	def	1.856148492	0	2	<AT>The <NN2>axioms <PPIS2>we	0.263573086	4.058932715	16.32575758	0.005291005	0	0	97.44779582	0.355932203	0.666666667	1512.761021	1.22556391	292.3433875	408.3526682	inanimate	<NN2>axioms	adjacent	plural	noun	The axioms we introduce
3041	Frown	AmE	1991	Frown_J18	J	learned	THAT	no	THAT	no	THAT	70	no	Obj	4	no	indef	0.928074246	2	4	<IO>of <PPH1>it <PPIS2>we	0.263573086	4.058932715	16.32575758	0.005291005	0	0	97.44779582	0.355932203	0.666666667	1512.761021	1.22556391	292.3433875	408.3526682	inanimate	<NN2>observations	adjacent	plural	noun	various observations of it that we might make
3554	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	WHICH	10	yes	Obj	1	no	indef	9.832841691	0	7	<$W> <NN2>things <PPH1>it	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN2>things	adjacent	plural	noun	things which it was less easy to believe
3557	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	WHICH	501	no	Obj	3	no	def	3.441494592	0	13	<MD>second <NN1>apron <DB>all	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN1>apron	adjacent	singular	noun	the second apron which all unmarried girls wear in copulation to guard themselves against being impregnated
3552	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	none	466	no	Obj	2	no	indef	1.474926254	0	7	<DD>some <NN2>lessons <PPHS2>they	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN2>lessons	adjacent	plural	noun	some lessons which they had been glad to learn
3553	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	WHICH	430	no	Obj	1	yes	indef	1.474926254	0	6	<$W> <NN2>lessons <PPHS2>they	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN2>lessons	adjacent	plural	noun	lessons which they did well to learn
3555	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	WHICH	8	yes	Obj	11	no	indef	0.983284169	9	9	<%W> <CC>and <NP1>Kungo	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN2>things	non-adjacent	plural	noun	things which it was less easy to believe  and which Kungo had never been able to find sensible
3559	LOB	BrE	1961	LOB_K29	K	fiction	WHICH	WHICH	no	no	WHICH	190	no	Obj	2	yes	def	0.983284169	0	6	<AT>the <NN2>words <AT>the	0.293018682	4.061946903	23.11363636	0	0	0	39.33136677	0.06504065	NA	1863.3235	1.151975684	870.2064897	403.1465093	inanimate	<NN2>words	adjacent	plural	noun	the words which the English most commonly used
3722	LOB	BrE	1961	LOB_L15	L	fiction	ZERO	no	no	ZERO	ZERO	815	no	Obj	1	yes	indef	2.912621359	0	4	<$Z> <DB>all <PPIS1>I	0.366504854	4.031553398	20.80808081	0.032967033	0	0	87.37864078	0.131386861	0	1616.504854	0.930167598	1320.38835	402.9126214	inanimate	<DB>all	adjacent	other	other	all I ve said before
3723	LOB	BrE	1961	LOB_L15	L	fiction	THAT	no	THAT	no	ZERO	144	no	Obj	3	no	def	0.970873786	0	4	<MD>first <NN1>thing <PPHS1>he	0.366504854	4.031553398	20.80808081	0.032967033	0	0	87.37864078	0.131386861	0	1616.504854	0.930167598	1320.38835	402.9126214	inanimate	<NN1>thing	adjacent	singular	noun	the first thing that he could find
3724	LOB	BrE	1961	LOB_L15	L	fiction	THAT	no	THAT	no	THAT	431	no	Obj	2	yes	indef	0.970873786	0	3	<AT1>a <NN1>thing <NP1>Tom	0.366504854	4.031553398	20.80808081	0.032967033	0	0	87.37864078	0.131386861	0	1616.504854	0.930167598	1320.38835	402.9126214	inanimate	<NN1>thing	adjacent	singular	noun	a thing that Tom agreed
4684	Frown	AmE	1991	Frown_R07	R	fiction	ZERO	no	no	ZERO	ZERO	14	no	Obj	1	yes	indef	1.940805434	0	6	<$Z> <NN2>things <PPHS1>she	0.355652596	4.377971858	22.16129032	0	0	0	19.40805434	0.026490066	NA	1761.280932	1.09009009	1183.891315	402.7171276	inanimate	<NN2>things	adjacent	plural	noun	things she really felt about her lover
4683	Frown	AmE	1991	Frown_R07	R	fiction	ZERO	no	no	ZERO	none	NA	no	Obj	4	yes	indef	1.455604076	3	6	<AT>the <NN2>things <PPHS1>she	0.355652596	4.377971858	22.16129032	0	0	0	19.40805434	0.026490066	NA	1761.280932	1.09009009	1183.891315	402.7171276	inanimate	<DD>some	adjacent	other	other	some of the things she d actually said about him
4685	Frown	AmE	1991	Frown_R07	R	fiction	ZERO	no	no	ZERO	ZERO	86	no	Obj	3	no	indef	0.485201359	0	6	<JJ>black-and-white <NN2>photographs <PPHS1>she	0.355652596	4.377971858	22.16129032	0	0	0	19.40805434	0.026490066	NA	1761.280932	1.09009009	1183.891315	402.7171276	inanimate	<NN2>photographs	adjacent	plural	noun	old blackandwhite photographs she d bought at antique stores
4686	Frown	AmE	1991	Frown_R07	R	fiction	ZERO	no	no	ZERO	ZERO	170	no	Obj	3	no	def	0.485201359	0	4	<JJ>only <NN1>regret <APPGE>her	0.355652596	4.377971858	22.16129032	0	0	0	19.40805434	0.026490066	NA	1761.280932	1.09009009	1183.891315	402.7171276	inanimate	<NN1>regret	adjacent	singular	noun	The only regret her mother ever expressed
4687	Frown	AmE	1991	Frown_R07	R	fiction	THAT	no	THAT	no	ZERO	690	no	Obj	2	no	indef	0.485201359	0	8	<AT1>a <NN1>gesture <PPHS1>she	0.355652596	4.377971858	22.16129032	0	0	0	19.40805434	0.026490066	NA	1761.280932	1.09009009	1183.891315	402.7171276	inanimate	<NN1>gesture	adjacent	singular	noun	a gesture that she took as a sign of disapproval
4007	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	ZERO	166	no	Obj	3	yes	indef	4.424778761	2	7	<AT>the <NN1>promise <PPHS1>he	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<DB>all	adjacent	other	other	all the promise he ever gave or ever will give
4011	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	ZERO	214	no	Obj	2	yes	def	3.441494592	0	2	<AT>the <PN1>one <PPHS2>they	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<PN1>one	adjacent	singular	other	the one they wanted
4010	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	THAT	88	no	Obj	2	yes	def	2.458210423	0	4	<AT>the <NN1>car <PPHS1>he	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<NN1>car	adjacent	singular	noun	the car he could nt afford
4014	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	WHICH	80	no	Obj	2	no	def	1.966568338	0	9	<AT>the <NN1>door <PPY>you	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<NN1>door	adjacent	singular	noun	the door you had to hold shut while you sat down
4008	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	ZERO	38	no	Obj	6	yes	def	0.983284169	3	5	<AT>the <NN1>world <PPY>you	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<NN1>thing	adjacent	singular	noun	the only thing in the world you have left to believe
4017	Brown	AmE	1961	brown_P09	P	fiction	WHICH	WHICH	no	no	THAT	55	no	Obj	4	no	def	0.491642085	0	5	<NN1>door <NN1>handle <PPHS1>she	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	<NN1>handle	adjacent	singular	noun	the opposite door handle which she would be clutching
4012	Brown	AmE	1961	brown_P09	P	fiction	ZERO	no	no	ZERO	ZERO	384	no	Obj	3	no	indef	0.491642085	2	3	<AT>the <NN2>droughts <PPHS1>he	0.37020649	4.000491642	30.81818182	0	4.916420846	0	9.832841691	0.017699115	0	1764.995084	1.049707602	1204.523107	398.2300885	inanimate	><DB>all	adjacent	other	other	all the droughts he had seen
765	Brown	AmE	1961	brown_D02	D	generalprose	ZERO	no	no	ZERO	ZERO	56	no	Obj	2	yes	def	4.816955684	0	6	<AT>the <NN1>theology <PPIS2>we	0.384393064	4.797687861	34.6	0.004032258	0	0	158.9595376	0.868421053	0	2336.223507	1.823308271	394.9903661	394.9903661	inanimate	<NN1>theology	adjacent	singular	noun	the theology we ourselves must strive to formulate
766	Brown	AmE	1961	brown_D02	D	generalprose	ZERO	no	no	ZERO	ZERO	142	no	Obj	3	yes	def	0.963391137	0	4	<NN1>material <NN2>grounds <PPIS2>we	0.384393064	4.797687861	34.6	0.004032258	0	0	158.9595376	0.868421053	0	2336.223507	1.823308271	394.9903661	394.9903661	inanimate	<NN2>grounds	adjacent	plural	noun	the material grounds we have just considered
757	Brown	AmE	1961	brown_D02	D	generalprose	WHICH	WHICH	no	no	THAT	190	no	Obj	3	no	def	0.481695568	0	14	<JJ>intellectual <NN1>stumbling-block <NN1>myth	0.384393064	4.797687861	34.6	0.004032258	0	0	158.9595376	0.868421053	0	2336.223507	1.823308271	394.9903661	394.9903661	inanimate	<NN1>stumbling-block	adjacent	singular	noun	the intellectual stumblingblock which myth is supposed to put in the way of accepting the Christian faith
759	Brown	AmE	1961	brown_D02	D	generalprose	ZERO	no	no	ZERO	THAT	605	no	Obj	2	no	def	0.481695568	0	2	<AT>the <NN1>risk <PPIS2>we	0.384393064	4.797687861	34.6	0.004032258	0	0	158.9595376	0.868421053	0	2336.223507	1.823308271	394.9903661	394.9903661	inanimate	<NN1>risk	adjacent	singular	noun	the risk we run
755	LOB	BrE	1961	LOB_D07	D	generalprose	WHICH	WHICH	no	no	none	716	no	Obj	1	yes	def	2.968827313	0	6	<$W> <DD1>that <AT>the	0.273626917	4.199406235	21.7311828	0.003745318	0	0	247.4022761	0.909090909	0.666666667	2681.840673	1.949640288	470.0643246	385.9475507	inanimate	<DD1>that	adjacent	singular	other	that which the Jews took upon them
756	LOB	BrE	1961	LOB_D07	D	generalprose	WHICH	WHICH	no	no	WHICH	408	no	Obj	1	yes	def	2.968827313	0	9	<$W> <DD1>that <AT>the	0.273626917	4.199406235	21.7311828	0.003745318	0	0	247.4022761	0.909090909	0.666666667	2681.840673	1.949640288	470.0643246	385.9475507	inanimate	<DD1>that	adjacent	singular	other	that which the Jews took upon them down here below
